run_id,provider,example_id,locale,copies,earlier_prediction,later_prediction,earlier_confidence,later_confidence,predictions_agree,earlier_request_id,later_request_id,earlier_latency_ms,later_latency_ms,raw_rows,selected_raw_row
eb695872ce90,jev,4383,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04aea1d7b16a076fae2052bd84e,req_01a0d09d1b547f65abb92347ca9183a6,198.1334579977556,188.67479199980153,2331;6631,6631
eb695872ce90,jev,4436,en-US,2,recommendation_events,recommendation_events,0.44,0.44,True,req_01a0d04ae80674cfa714bb5e0a405d27,req_01a0d09d19df784fbc3d9890660c82c2,214.43149999686284,252.20654199802084,2306;6606,6606
eb695872ce90,jev,4482,en-US,2,weather_query,weather_query,0.99,0.99,True,req_01a0d04aede27fb79aa30741c2313889,req_01a0d09d1da77fa08b36ef0074ebb472,308.39258400010294,133.0601670051692,2372;6672,6672
eb695872ce90,jev,4587,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04ae94273bcbab48921fd1ce904,req_01a0d09d1a937dc29bcb1c2423bdf32b,173.6177909988328,217.7126659953501,2320;6620,6620
eb695872ce90,jev,473,en-US,2,play_music,play_music,0.55,0.6,True,req_01a0d04ae8fb7e31894a3c52ebcc4bdf,req_01a0d09d1a937bb3bb14ab4ed3da94c4,198.20116700066137,112.64225000195438,2317;6617,6617
eb695872ce90,jev,491,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04ae8f17fddbb3c30f59d32db1d,req_01a0d09d1a937e8187dd49061c7b0982,331.7057089989248,190.8706250032992,2316;6616,6616
eb695872ce90,jev,4917,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04ae81b78ec9655f15db3364b3b,req_01a0d09d19de7e7586b3c1772f92ccb5,378.66104199929396,260.7226249965606,2305;6605,6605
eb695872ce90,jev,5278,en-US,2,play_music,play_music,0.99,0.99,True,req_01a0d04aec4b754ba8a69b8a37270819,req_01a0d09d1ce679959e4804d7b14e6e69,178.9048749997164,202.49079099448863,2353;6653,6653
eb695872ce90,jev,5318,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04aef147b8aab0aeab299f57eaa,req_01a0d09d1e547ddf8adf7b8a5fed381a,226.4251249980589,180.48295899643563,2387;6687,6687
eb695872ce90,jev,5414,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04ae81a755983ee96508de6ed29,req_01a0d09d19d97d1c8f38295bfc7368b3,318.2671250033309,275.16341699811164,2304;6604,6604
eb695872ce90,jev,5465,en-US,2,weather_query,weather_query,0.74,0.77,True,req_01a0d04aea6e7e3c97fe1877767828af,req_01a0d09d1b5f75659cc3f51de740443c,224.87500000352156,122.26041700341739,2334;6634,6634
eb695872ce90,jev,5658,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04aede77617a39931abf7006467,req_01a0d09d1da87899a738b9ed5928d4d0,270.17275000252994,175.37358400295489,2373;6673,6673
eb695872ce90,jev,5721,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04aed097889ba5bbf9d4b88fc3c,req_01a0d09d1d0d78218a4e1e8b609347f7,209.64100000128383,156.0327499973937,2362;6662,6662
eb695872ce90,jev,6267,en-US,2,qa_factoid,qa_factoid,0.64,0.68,True,req_01a0d04aeb8471fab22a85d798c9dcb0,req_01a0d09d1c0b72549d5edf376225204f,240.70608300098684,199.318458995549,2345;6645,6645
eb695872ce90,jev,6289,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04aeb187b45b32419fa57f9f447,req_01a0d09d1bd5736e83fd65033b7244e2,272.4614170001587,211.71966600377345,2340;6640,6640
eb695872ce90,jev,6295,en-US,2,transport_query,transport_query,0.6900000000000001,0.64,True,req_01a0d04aec287902b62afb1a2da837af,req_01a0d09d1c797c9ca19f926ba28d8ad2,296.87941699739895,148.16350000182865,2351;6651,6651
eb695872ce90,jev,6353,en-US,2,transport_query,transport_query,0.92,0.93,True,req_01a0d04aeeed715ab3e4b4cd070a05a1,req_01a0d09d1e377ef68dcfc6066fb30e8c,300.18125000060536,185.3256250033155,2384;6684,6684
eb695872ce90,jev,6385,en-US,2,qa_factoid,qa_factoid,0.87,0.88,True,req_01a0d04aec1272bb85f5af7d071aebbf,req_01a0d09d1c6574119e371bfb9c7d271c,315.13333299881197,227.71649999776855,2350;6650,6650
eb695872ce90,jev,6405,en-US,2,qa_factoid,qa_factoid,0.99,0.99,True,req_01a0d04aed477c37a5004f86c7a79f94,req_01a0d09d1d567f69a2b7a4e36acfc89d,261.01337499858346,135.35508399945684,2365;6665,6665
eb695872ce90,jev,6424,en-US,2,general_quirky,general_quirky,0.97,0.97,True,req_01a0d04aeebc7ac1946eb09d45d22b61,req_01a0d09d1e2b701a9aa2789ec7ba9363,164.70050000134506,137.25349999731407,2381;6681,6681
eb695872ce90,jev,6438,en-US,2,general_quirky,general_quirky,0.62,0.66,True,req_01a0d04aeeee726e95d664fbdb4bf498,req_01a0d09d1e2b70d6ad239f4f5b132ef2,282.2478329981095,187.65437499678228,2383;6683,6683
eb695872ce90,jev,6485,en-US,2,general_quirky,general_quirky,0.46,0.52,True,req_01a0d04aecd877e3a7c8b351549d55d2,req_01a0d09d1cee77b881bbd770321a8462,264.35441699868534,220.07666699937545,2359;6659,6659
eb695872ce90,jev,6495,en-US,2,general_quirky,general_quirky,0.65,0.68,True,req_01a0d04aebb4705ca766d8f5a96e005f,req_01a0d09d1c5573ab9cbe0a1c80ea6ea9,249.30979200144066,135.79358300194144,2348;6648,6648
eb695872ce90,jev,6720,en-US,2,qa_factoid,qa_factoid,0.66,0.69,True,req_01a0d04aea107692b3cc038364c3dfd1,req_01a0d09d1b527bd88dfcfbc1204d3597,284.8946249978326,144.49845800118055,2330;6630,6630
eb695872ce90,jev,6737,en-US,2,calendar_set,calendar_set,0.87,0.89,True,req_01a0d04ae8d57408aaa5d9e100dcaf90,req_01a0d09d1a907c8a80cc5a2a351948a4,252.77195799935726,207.48291599738877,2315;6615,6615
eb695872ce90,jev,7044,en-US,2,alarm_set,alarm_set,0.75,0.8,True,req_01a0d04aea3f747689f186390e1e1aed,req_01a0d09d1b5b7210af9bbedf64019f3f,196.987708000961,264.78908299759496,2332;6632,6632
eb695872ce90,jev,7073,en-US,2,calendar_query,calendar_query,0.79,0.76,True,req_01a0d04aee7a7544ae56777877e0fa38,req_01a0d09d1e1c779f9a0dfc0b317ec2f9,183.01783399874694,236.3474169978872,2379;6679,6679
eb695872ce90,jev,7152,en-US,2,calendar_set,calendar_set,0.99,0.98,True,req_01a0d04aec8b753c8c85080c83293a15,req_01a0d09d1ce97381b1ee21bf6eab5e0f,267.93304099919624,255.07604199810885,2356;6656,6656
eb695872ce90,jev,7170,en-US,2,calendar_set,calendar_set,0.85,0.93,True,req_01a0d04af02b798cbb7b8c900628ffb8,req_01a0d09d1f0074bdb1b16a8156fe513f,172.88237499815295,145.12400000239722,2399;6699,6699
eb695872ce90,jev,7697,en-US,2,calendar_set,calendar_set,0.71,0.64,True,req_01a0d04ae957772da0edaeeee7e49c03,req_01a0d09d1a9c7c5880dcbf39c49df258,197.3822919972008,202.3411250047502,2321;6621,6621
eb695872ce90,jev,779,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04aec4d753097686610c6bea0c0,req_01a0d09d1cee791aaabc8b42ea2d152d,131.3412919989787,304.489583002578,2354;6654,6654
eb695872ce90,jev,782,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04aedcb75ec9fa5ead3b551a150,req_01a0d09d1d8573ecbe3e8d21ff0e9690,163.74712499964517,176.34345900296466,2370;6670,6670
eb695872ce90,jev,8035,en-US,2,calendar_set,calendar_set,0.5700000000000001,0.54,True,req_01a0d04aeff4725e947fc602a8c718f1,req_01a0d09d1ec274ab83c1a2c13d1a30a1,151.8597079993924,145.10891599638853,2395;6695,6695
eb695872ce90,jev,8079,en-US,2,alarm_set,alarm_set,0.88,0.91,True,req_01a0d04aecb17c4ba28c8c596bdb8c01,req_01a0d09d1ce87fbd80c5a4d98e1c7fc4,228.3348750024743,199.33854199916823,2357;6657,6657
eb695872ce90,jev,8245,en-US,2,alarm_set,alarm_set,0.68,0.67,True,req_01a0d04ae8a4769bb4253efbdc4a4333,req_01a0d09d1a4a7d8490620d5cf97e8a78,230.46920799970394,191.98725000023842,2312;6612,6612
eb695872ce90,jev,8289,en-US,2,calendar_set,calendar_set,0.65,0.59,True,req_01a0d04aecfc7ef78aca23a04bb6b8e0,req_01a0d09d1d0a73d5bca4caece78984c6,160.78550000020186,100.77545900276164,2361;6661,6661
eb695872ce90,jev,8387,en-US,2,alarm_set,calendar_set,0.45,0.48,False,req_01a0d04ae99e74ab84ab7dbad138c02f,req_01a0d09d1af170f09cad1a33dcdc0d6f,196.5105000017502,104.52587499457877,2324;6624,6624
eb695872ce90,jev,8541,en-US,2,calendar_set,calendar_set,0.46,0.51,True,req_01a0d04aed6a75c195e5a9a96614d1b8,req_01a0d09d1d6d733fb93ed14a78806feb,146.71208299841965,209.103083005175,2366;6666,6666
eb695872ce90,jev,8694,en-US,2,qa_factoid,qa_factoid,0.29000000000000004,0.34,True,req_01a0d04aea6c7530b99d6f8b4aa650d0,req_01a0d09d1b5a78ab93eb1afed2a33e74,217.6627090011607,171.27116699703038,2333;6633,6633
eb695872ce90,jev,8730,en-US,2,calendar_set,calendar_set,1.0,1.0,True,req_01a0d04ae8d172a3b3abbc3037da9ca6,req_01a0d09d1a91750f9c5065c403c01edc,166.24916700311587,158.43916599988006,2314;6614,6614
eb695872ce90,jev,8967,en-US,2,calendar_set,calendar_set,0.96,0.95,True,req_01a0d04ae96b7050bc11e1388333d894,req_01a0d09d1a9c720aa3ba79065ab0a5df,151.1597500029893,198.6269170010928,2322;6622,6622
eb695872ce90,jev,8977,en-US,2,calendar_set,calendar_set,0.75,0.76,True,req_01a0d04aec327d38b602b56275ec150f,req_01a0d09d1c82700993f09fa2c7871c29,196.4817089974531,143.06199999555247,2352;6652,6652
eb695872ce90,jev,9043,en-US,2,calendar_query,calendar_query,1.0,1.0,True,req_01a0d04aefa87bf3840f704f5ee525db,req_01a0d09d1eb478678e0837fdfda4f083,229.8972499993397,185.39145799877588,2392;6692,6692
eb695872ce90,jev,9153,en-US,2,calendar_set,calendar_set,1.0,1.0,True,req_01a0d04aed497cbf8a47843407f64033,req_01a0d09d1d4e7cec802d8804dcb59997,234.93812499873457,206.28800000122283,2364;6664,6664
eb695872ce90,jev,9738,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04aed45742786dad316107462d5,req_01a0d09d1d0c74879e9c75aa16f1d88c,202.6530000002822,194.19283400202403,2363;6663,6663
